tournament_id,date,tournament_name,location,source_code
2017-0012-03,31.08.-02.09.2017,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2017-0012-03
2017-0012-04,31.08.-02.09.2017,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2017-0012-04
2017-0012-06,31.08.-02.09.2017,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2017-0012-06
2017-0012-07,31.08.-02.09.2017,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2017-0012-07
2017-0012-08,31.08.-02.09.2017,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2017-0012-08
2017-0012-09,31.08.-02.09.2017,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2017-0012-09
2017-0012-10,31.08.-02.09.2017,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2017-0012-10
2017-0012-11,31.08.-02.09.2017,Deutsche Meisterschaften System Cobigolf,Groß-Umstadt,2017-0012-11
2017-0013-03,31.08.-02.09.2017,Deutsche Meisterschaften System Eternit,Brunsbüttel,2017-0013-03
2017-0013-04,31.08.-02.09.2017,Deutsche Meisterschaften System Eternit,Brunsbüttel,2017-0013-04
2017-0013-05,31.08.-02.09.2017,Deutsche Meisterschaften System Eternit,Brunsbüttel,2017-0013-05
2017-0013-06,31.08.-02.09.2017,Deutsche Meisterschaften System Eternit,Brunsbüttel,2017-0013-06
2017-0013-07,31.08.-02.09.2017,Deutsche Meisterschaften System Eternit,Brunsbüttel,2017-0013-07
2017-0013-08,31.08.-02.09.2017,Deutsche Meisterschaften System Eternit,Brunsbüttel,2017-0013-08
2017-0013-09,31.08.-02.09.2017,Deutsche Meisterschaften System Eternit,Brunsbüttel,2017-0013-09
2017-0016-04,20.08.2017,5. Spieltag der 2. Bundesliga Nord Staffel 1,Bad Münder,2017-0016-04
2017-0017-05,20.08.2017,5. Spieltag der NBV Landesliga Staffel 2,Velberg-Langenberg,2017-0017-05
2017-0017-10,20.08.2017,5. Spieltag der NBV Landesliga Staffel 2,Velberg-Langenberg,2017-0017-10
2017-0018-03,12.-13.08.2017,27. Rebland-Turnier,Ohlsbach,2017-0018-03
2017-0018-04,12.-13.08.2017,27. Rebland-Turnier,Ohlsbach,2017-0018-04
2017-0018-05,12.-13.08.2017,27. Rebland-Turnier,Ohlsbach,2017-0018-05
2017-0018-06,12.-13.08.2017,27. Rebland-Turnier,Ohlsbach,2017-0018-06
2017-0018-07,12.-13.08.2017,27. Rebland-Turnier,Ohlsbach,2017-0018-07
2017-0018-08,12.-13.08.2017,27. Rebland-Turnier,Ohlsbach,2017-0018-08
2017-0018-09,12.-13.08.2017,27. Rebland-Turnier,Ohlsbach,2017-0018-09
2017-0018-10,12.-13.08.2017,27. Rebland-Turnier,Ohlsbach,2017-0018-10
2017-0019-03,05.-06.08.2017,Nord-Ostsee-Pokal,Brunsbüttel,2017-0019-03
2017-0019-04,05.-06.08.2017,Nord-Ostsee-Pokal,Brunsbüttel,2017-0019-04
2017-0019-05,05.-06.08.2017,Nord-Ostsee-Pokal,Brunsbüttel,2017-0019-05
2017-0019-06,05.-06.08.2017,Nord-Ostsee-Pokal,Brunsbüttel,2017-0019-06
2017-0019-07,05.-06.08.2017,Nord-Ostsee-Pokal,Brunsbüttel,2017-0019-07
2017-0019-08,05.-06.08.2017,Nord-Ostsee-Pokal,Brunsbüttel,2017-0019-08
2017-0025-06,13.-15.07.2017,Deutsche Jugendmeisterschaften,Neheim-Hüsten,2017-0025-06
2017-0025-07,13.-15.07.2017,Deutsche Jugendmeisterschaften,Neheim-Hüsten,2017-0025-07
2017-0025-08,13.-15.07.2017,Deutsche Jugendmeisterschaften,Neheim-Hüsten,2017-0025-08
2017-0025-09,13.-15.07.2017,Deutsche Jugendmeisterschaften,Neheim-Hüsten,2017-0025-09
2017-0026-09,13.-15.07.2017,Deutsche Jugendmeisterschaften,Neheim-Hüsten,2017-0026-09
2017-0029-04,08.-09.07.2017,8. Messecup - 15 Jahre MGW Rheinstetten,Rheinstetten,2017-0029-04
2017-0029-06,08.-09.07.2017,8. Messecup - 15 Jahre MGW Rheinstetten,Rheinstetten,2017-0029-06
2017-0029-07,08.-09.07.2017,8. Messecup - 15 Jahre MGW Rheinstetten,Rheinstetten,2017-0029-07
2017-0029-08,08.-09.07.2017,8. Messecup - 15 Jahre MGW Rheinstetten,Rheinstetten,2017-0029-08
2017-0029-10,08.-09.07.2017,8. Messecup - 15 Jahre MGW Rheinstetten,Rheinstetten,2017-0029-10
2017-0029-11,08.-09.07.2017,8. Messecup - 15 Jahre MGW Rheinstetten,Rheinstetten,2017-0029-11
2017-0032-10,18.06.2017,1. Saale-Cup des PTSV Hof,Hohenwarte,2017-0032-10
2017-0033-03,11.06.2017,"1. Bundesliga Nord, 4. Spieltag",Bad Münder,2017-0033-03
2017-0037-02,11.06.2017,"3. Bundesliga Nord, Staffel I, 4. Spieltag",Bochum,2017-0037-02
2017-0040-03,04.06.2017,33. Sieben-Kelten-Turnier,Metzingen,2017-0040-03
2017-0040-04,04.06.2017,33. Sieben-Kelten-Turnier,Metzingen,2017-0040-04
2017-0040-05,04.06.2017,33. Sieben-Kelten-Turnier,Metzingen,2017-0040-05
2017-0040-06,04.06.2017,33. Sieben-Kelten-Turnier,Metzingen,2017-0040-06
2017-0040-07,04.06.2017,33. Sieben-Kelten-Turnier,Metzingen,2017-0040-07
2017-0040-08,04.06.2017,33. Sieben-Kelten-Turnier,Metzingen,2017-0040-08
2017-0041-10,26.-28.05.2017,33. Elbe-Weser-Pokalturnier,Cuxhaven,2017-0041-10
2017-0041-11,26.-28.05.2017,33. Elbe-Weser-Pokalturnier,Cuxhaven,2017-0041-11
2017-0041-12,26.-28.05.2017,33. Elbe-Weser-Pokalturnier,Cuxhaven,2017-0041-12
2017-0041-13,26.-28.05.2017,33. Elbe-Weser-Pokalturnier,Cuxhaven,2017-0041-13
2017-0041-14,26.-28.05.2017,33. Elbe-Weser-Pokalturnier,Cuxhaven,2017-0041-14
2017-0041-15,26.-28.05.2017,33. Elbe-Weser-Pokalturnier,Cuxhaven,2017-0041-15
2017-0041-16,26.-28.05.2017,33. Elbe-Weser-Pokalturnier,Cuxhaven,2017-0041-16
2017-0041-17,26.-28.05.2017,33. Elbe-Weser-Pokalturnier,Cuxhaven,2017-0041-17
2017-0046-04,14.05.2017,"2. Bundesliga Nord, Staffel I, 3. Spieltag",Kerpen,2017-0046-04
2017-0050-04,30.04.2017,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-0050-04
2017-0057-05,15.-16.04.2017,52. Internationales Osterturnier (Beton),Weinheim,2017-0057-05
2017-0057-06,15.-16.04.2017,52. Internationales Osterturnier (Beton),Weinheim,2017-0057-06
2017-0057-07,15.-16.04.2017,52. Internationales Osterturnier (Beton),Weinheim,2017-0057-07
2017-0057-08,15.-16.04.2017,52. Internationales Osterturnier (Beton),Weinheim,2017-0057-08
2017-0057-09,15.-16.04.2017,52. Internationales Osterturnier (Beton),Weinheim,2017-0057-09
2017-0057-10,15.-16.04.2017,52. Internationales Osterturnier (Beton),Weinheim,2017-0057-10
2017-0057-11,15.-16.04.2017,52. Internationales Osterturnier (Beton),Weinheim,2017-0057-11
2017-0058-05,15.-16.04.2017,52. Internationales Osterturnier (Miniaturgolf),Weinheim,2017-0058-05
2017-0058-09,15.-16.04.2017,52. Internationales Osterturnier (Miniaturgolf),Weinheim,2017-0058-09
2017-0058-11,15.-16.04.2017,52. Internationales Osterturnier (Miniaturgolf),Weinheim,2017-0058-11
2017-0062-04,02.04.2017,"2. Bundesliga Nord, Staffel II, 1. Spieltag",Büttgen,2017-0062-04
2017-0063-06,02.04.2017,"NBV-Verbandsliga, 1. Spieltag",Mönchengladbach,2017-0063-06
2017-0063-09,02.04.2017,"NBV-Verbandsliga, 1. Spieltag",Mönchengladbach,2017-0063-09
2017-0064-05,02.04.2017,"NBV-Landesliga 1, 1. Spieltag",Paffendorf,2017-0064-05
2017-0068-03,19.03.2017,51. Siebengebirgsturnier,Bad Godesberg,2017-0068-03
2017-0068-07,19.03.2017,51. Siebengebirgsturnier,Bad Godesberg,2017-0068-07
2017-0069-02,05.03.2017,6. Erzgebirgspokal,Eibenstock,2017-0069-02
2017-0069-03,05.03.2017,6. Erzgebirgspokal,Eibenstock,2017-0069-03
2017-0069-04,05.03.2017,6. Erzgebirgspokal,Eibenstock,2017-0069-04
2017-0069-05,05.03.2017,6. Erzgebirgspokal,Eibenstock,2017-0069-05
2017-0069-06,05.03.2017,6. Erzgebirgspokal,Eibenstock,2017-0069-06
2017-0069-07,05.03.2017,6. Erzgebirgspokal,Eibenstock,2017-0069-07
2017-0069-08,05.03.2017,6. Erzgebirgspokal,Eibenstock,2017-0069-08
2017-0069-09,05.03.2017,6. Erzgebirgspokal,Eibenstock,2017-0069-09
2017-0069-10,05.03.2017,6. Erzgebirgspokal,Eibenstock,2017-0069-10
2017-0069-11,05.03.2017,6. Erzgebirgspokal,Eibenstock,2017-0069-11
2017-0069-12,05.03.2017,6. Erzgebirgspokal,Eibenstock,2017-0069-12
2017-03-19-Bad_Godesberg,2017-03-19,51. Siebengebirgsturnier,Bad Godesberg,2017-03-19-Bad_Godesberg
2017-04-02-Kaarst,2017-04-02,"2. Bundesliga Nord, Staffel II, 1. Spieltag",Büttgen,2017-04-02-Kaarst
2017-04-02-Mönchengladbach,2017-04-02,"NBV-Verbandsliga, 1. Spieltag",Mönchengladbach,2017-04-02-Mönchengladbach
2017-04-02-Paffendorf,2017-04-02,"NBV-Landesliga 1, 1. Spieltag",Paffendorf,2017-04-02-Paffendorf
2017-04-30-Bad_Berneck,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Bad_Berneck
2017-04-30-Bad_Homburg_Hirschgarten,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Bad_Homburg_Hirschgarten
2017-04-30-Bad_Kreuznach,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Bad_Kreuznach
2017-04-30-Bensheim,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Bensheim
2017-04-30-Berlin_Lankwitz,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Berlin_Lankwitz
2017-04-30-Berlin_Tegel_Adelheidallee,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Berlin_Tegel_Adelheidallee
2017-04-30-Cuxhaven,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Cuxhaven
2017-04-30-Göttingen_Schillerwiese,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Göttingen_Schillerwiese
2017-04-30-Ilvesheim,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Ilvesheim
2017-04-30-Kaarst,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Kaarst
2017-04-30-Karlshagen,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Karlshagen
2017-04-30-Landshut,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Landshut
2017-04-30-Ludwigshafen,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Ludwigshafen
2017-04-30-Lüdenscheid,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Lüdenscheid
2017-04-30-Lüttringhausen,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Lüttringhausen
2017-04-30-Mainz_Hartenberg,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Mainz_Hartenberg
2017-04-30-Neutraubling,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Neutraubling
2017-04-30-Wesel,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Wesel
2017-04-30-Würzburg_Löwenbrücke,2017-04-30,"2. Bundesliga Nord, Staffel I, 2. Spieltag",Wesel,2017-04-30-Würzburg_Löwenbrücke
2017-05-14-Kerpen,2017-05-14,"2. Bundesliga Nord, Staffel I, 3. Spieltag",Kerpen,2017-05-14-Kerpen
2017-06-04-Metzingen,2017-06-04,33. Sieben-Kelten-Turnier,Metzingen,2017-06-04-Metzingen
2017-06-11-Bad_Münder,2017-06-11,"1. Bundesliga Nord, 4. Spieltag",Bad Münder,2017-06-11-Bad_Münder
2017-06-11-Bochum_Stadtpark,2017-06-11,"3. Bundesliga Nord, Staffel I, 4. Spieltag",Bochum,2017-06-11-Bochum_Stadtpark
2017-06-18-Hohenwarte,2017-06-18,1. Saale-Cup des PTSV Hof,Hohenwarte,2017-06-18-Hohenwarte
2017-07-09-Wolnzach,2017-07-09,8. Messecup - 15 Jahre MGW Rheinstetten,Rheinstetten,2017-07-09-Wolnzach
2017-08-20-Bad_Münder,2017-08-20,5. Spieltag der 2. Bundesliga Nord Staffel 1,Bad Münder,2017-08-20-Bad_Münder
2017-08-20-Velbert_Langenberg,2017-08-20,5. Spieltag der NBV Landesliga Staffel 2,Velberg-Langenberg,2017-08-20-Velbert_Langenberg
2017-09-03-Bamberg,2017-09-03,15. Fun-Sports-Cup,Bamberg,2017-09-03-Bamberg
2017-10-08-Schriesheim,2017-10-08,BMW-Knopf-Trophy 2017,Schriesheim,2017-10-08-Schriesheim
2018-0002-02,03.-04.11.2018,Grand Prix 2018,Eibenstock,2018-0002-02
2018-0002-03,03.-04.11.2018,Grand Prix 2018,Eibenstock,2018-0002-03
2018-0002-04,03.-04.11.2018,Grand Prix 2018,Eibenstock,2018-0002-04
2018-0002-05,03.-04.11.2018,Grand Prix 2018,Eibenstock,2018-0002-05
2018-0002-06,03.-04.11.2018,Grand Prix 2018,Eibenstock,2018-0002-06
2018-0002-07,03.-04.11.2018,Grand Prix 2018,Eibenstock,2018-0002-07
2018-0002-08,03.-04.11.2018,Grand Prix 2018,Eibenstock,2018-0002-08
2018-0002-09,03.-04.11.2018,Grand Prix 2018,Eibenstock,2018-0002-09
2018-0008-05,03.10.2018,22. Zwei-Burgen-Turnier,Weinheim,2018-0008-05
2018-0008-06,03.10.2018,22. Zwei-Burgen-Turnier,Weinheim,2018-0008-06
2018-0008-07,03.10.2018,22. Zwei-Burgen-Turnier,Weinheim,2018-0008-07
2018-0008-08,03.10.2018,22. Zwei-Burgen-Turnier,Weinheim,2018-0008-08
2018-0008-09,03.10.2018,22. Zwei-Burgen-Turnier,Weinheim,2018-0008-09
2018-0008-10,03.10.2018,22. Zwei-Burgen-Turnier,Weinheim,2018-0008-10
2018-0008-11,03.10.2018,22. Zwei-Burgen-Turnier,Weinheim,2018-0008-11
2018-0008-12,03.10.2018,22. Zwei-Burgen-Turnier,Weinheim,2018-0008-12
2018-0008-13,03.10.2018,22. Zwei-Burgen-Turnier,Weinheim,2018-0008-13
2018-0008-14,03.10.2018,22. Zwei-Burgen-Turnier,Weinheim,2018-0008-14
2018-0009-10,30.09.2018,BMW Knopf Trophy 2018,Schriesheim,2018-0009-10
2018-0010-03,22.-23.09.2018,Gerd Becker Gedächtnispokal 2018,Kaarst,2018-0010-03
2018-0010-04,22.-23.09.2018,Gerd Becker Gedächtnispokal 2018,Kaarst,2018-0010-04
2018-0010-05,22.-23.09.2018,Gerd Becker Gedächtnispokal 2018,Kaarst,2018-0010-05
2018-0010-06,22.-23.09.2018,Gerd Becker Gedächtnispokal 2018,Kaarst,2018-0010-06
2018-0010-07,22.-23.09.2018,Gerd Becker Gedächtnispokal 2018,Kaarst,2018-0010-07
2018-0010-08,22.-23.09.2018,Gerd Becker Gedächtnispokal 2018,Kaarst,2018-0010-08
2018-0010-09,22.-23.09.2018,Gerd Becker Gedächtnispokal 2018,Kaarst,2018-0010-09
2018-0011-02,16.09.2018,53. Rhein-Main-Turnier,Mainz,2018-0011-02
2018-0011-03,16.09.2018,53. Rhein-Main-Turnier,Mainz,2018-0011-03
2018-0013-05,09.09.2018,"5. Spieltag 3. Bundesliga Nord, Staffel 2",Künsebeck,2018-0013-05
2018-0014-05,09.09.2018,"6. Spieltag 2. Bundesliga Nord, Staffel 1",Arnsberg-Neheim,2018-0014-05
2018-0015-03,01.-02.09.2018,Westdeutsche Meisterschaften  System Sterngolf,Wermelskirchen,2018-0015-03
2018-0015-04,01.-02.09.2018,Westdeutsche Meisterschaften  System Sterngolf,Wermelskirchen,2018-0015-04
2018-0015-05,01.-02.09.2018,Westdeutsche Meisterschaften  System Sterngolf,Wermelskirchen,2018-0015-05
2018-0015-06,01.-02.09.2018,Westdeutsche Meisterschaften  System Sterngolf,Wermelskirchen,2018-0015-06
2018-0015-07,01.-02.09.2018,Westdeutsche Meisterschaften  System Sterngolf,Wermelskirchen,2018-0015-07
2018-0015-08,01.-02.09.2018,Westdeutsche Meisterschaften  System Sterngolf,Wermelskirchen,2018-0015-08
2018-0015-09,01.-02.09.2018,Westdeutsche Meisterschaften  System Sterngolf,Wermelskirchen,2018-0015-09
2018-0015-10,01.-02.09.2018,Westdeutsche Meisterschaften  System Sterngolf,Wermelskirchen,2018-0015-10
2018-0015-11,01.-02.09.2018,Westdeutsche Meisterschaften  System Sterngolf,Wermelskirchen,2018-0015-11
2018-0016-04,30.08.-01.09.2018,Deutsche Meisterschaften  System Eternit,Oberkochen,2018-0016-04
2018-0016-05,30.08.-01.09.2018,Deutsche Meisterschaften  System Eternit,Oberkochen,2018-0016-05
2018-0016-06,30.08.-01.09.2018,Deutsche Meisterschaften  System Eternit,Oberkochen,2018-0016-06
2018-0016-07,30.08.-01.09.2018,Deutsche Meisterschaften  System Eternit,Oberkochen,2018-0016-07
2018-0016-08,30.08.-01.09.2018,Deutsche Meisterschaften  System Eternit,Oberkochen,2018-0016-08
2018-0016-09,30.08.-01.09.2018,Deutsche Meisterschaften  System Eternit,Oberkochen,2018-0016-09
2018-0016-10,30.08.-01.09.2018,Deutsche Meisterschaften  System Eternit,Oberkochen,2018-0016-10
2018-0017-12,23.-25.08.2018,Deutsche Meisterschaften  System Beton,Bottrop,2018-0017-12
2018-0017-13,23.-25.08.2018,Deutsche Meisterschaften  System Beton,Bottrop,2018-0017-13
2018-0017-14,23.-25.08.2018,Deutsche Meisterschaften  System Beton,Bottrop,2018-0017-14
2018-0017-15,23.-25.08.2018,Deutsche Meisterschaften  System Beton,Bottrop,2018-0017-15
2018-0017-16,23.-25.08.2018,Deutsche Meisterschaften  System Beton,Bottrop,2018-0017-16
2018-0017-17,23.-25.08.2018,Deutsche Meisterschaften  System Beton,Bottrop,2018-0017-17
2018-0017-18,23.-25.08.2018,Deutsche Meisterschaften  System Beton,Bottrop,2018-0017-18
2018-0020-06,19.08.2018,21. Amperpokal 2018	MSK Olching,Olching,2018-0020-06
2018-0020-10,19.08.2018,21. Amperpokal 2018	MSK Olching,Olching,2018-0020-10
2018-0021-03,15.-18.08.2018,Deutsche Meisterschaften  System Cobigolf,Grötzingen,2018-0021-03
2018-0021-04,15.-18.08.2018,Deutsche Meisterschaften  System Cobigolf,Grötzingen,2018-0021-04
2018-0021-05,15.-18.08.2018,Deutsche Meisterschaften  System Cobigolf,Grötzingen,2018-0021-05
2018-0021-06,15.-18.08.2018,Deutsche Meisterschaften  System Cobigolf,Grötzingen,2018-0021-06
2018-0021-07,15.-18.08.2018,Deutsche Meisterschaften  System Cobigolf,Grötzingen,2018-0021-07
2018-0021-08,15.-18.08.2018,Deutsche Meisterschaften  System Cobigolf,Grötzingen,2018-0021-08
2018-0021-09,15.-18.08.2018,Deutsche Meisterschaften  System Cobigolf,Grötzingen,2018-0021-09
2018-0021-10,15.-18.08.2018,Deutsche Meisterschaften  System Cobigolf,Grötzingen,2018-0021-10
2018-0021-11,15.-18.08.2018,Deutsche Meisterschaften  System Cobigolf,Grötzingen,2018-0021-11
2018-0022-03,11.-12.08.2018,28. Rebland-Turnier,Ohlsbach,2018-0022-03
2018-0022-04,11.-12.08.2018,28. Rebland-Turnier,Ohlsbach,2018-0022-04
2018-0022-05,11.-12.08.2018,28. Rebland-Turnier,Ohlsbach,2018-0022-05
2018-0022-06,11.-12.08.2018,28. Rebland-Turnier,Ohlsbach,2018-0022-06
2018-0022-07,11.-12.08.2018,28. Rebland-Turnier,Ohlsbach,2018-0022-07
2018-0022-08,11.-12.08.2018,28. Rebland-Turnier,Ohlsbach,2018-0022-08
2018-0022-09,11.-12.08.2018,28. Rebland-Turnier,Ohlsbach,2018-0022-09
2018-0022-10,11.-12.08.2018,28. Rebland-Turnier,Ohlsbach,2018-0022-10
2018-0036-04,10.06.2018,4. Spieltag der 1. Bundesliga Nord,Bad Münder,2018-0036-04
2018-0038-05,10.06.2018,4. Spieltag der 2. Bundesliga Nord Staffel 1,Bochum,2018-0038-05
2018-0043-04,27.05.2018,3. Spieltag der 1. Bundesliga Nord,Witten,2018-0043-04
2018-0045-05,27.05.2018,3. Spieltag der 2. Bundesliga Nord Staffel 1,Wesel,2018-0045-05
2018-0046-06,27.05.2018,3. Spieltag der 3. Bundesliga Süd Staffel 2,Tuttlingen,2018-0046-06
2018-0048-04,20.05.2018,34. Sieben-Kelten-Turnier,Metzingen,2018-0048-04
2018-0048-05,20.05.2018,34. Sieben-Kelten-Turnier,Metzingen,2018-0048-05
2018-0052-03,29.04.2018,2. Spieltag der 1. Bundesliga Nord,Büttgen,2018-0052-03
2018-0053-03,29.04.2018,2. Spieltag der 1. Bundesliga Süd,Künzell,2018-0053-03
2018-0054-04,29.04.2018,2. Spieltag der 2. Bundesliga Nord Staffel 1,Kerpen,2018-0054-04
2018-0055-03,29.04.2018,2. Spieltag der 3. Bundesliga Süd Staffel 2,Ohlsbach,2018-0055-03
2018-0057-03,22.04.2018,BBS-Senioren-Landesliga,Rheinau-Freistett,2018-0057-03
2018-0061-03,15.04.2018,1. Spieltag der 3. Bundesliga Nord Staffel 1,Bad Godesberg,2018-0061-03
2018-0063-04,15.04.2018,1. Spieltag der 2. Bundesliga Nord,Büttgen,2018-0063-04
2018-0065-03,15.04.2018,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-0065-03
2018-0068-05,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0068-05
2018-0068-06,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0068-06
2018-0068-07,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0068-07
2018-0068-08,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0068-08
2018-0068-09,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0068-09
2018-0068-11,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0068-11
2018-0069-05,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0069-05
2018-0069-06,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0069-06
2018-0069-07,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0069-07
2018-0069-08,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0069-08
2018-0069-09,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0069-09
2018-0069-10,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0069-10
2018-0069-11,30.03. - 01.04.2018,53 . Internationales Osterturnier,Weinheim,2018-0069-11
2018-0073-04,18.03.2018,52. Siebengebirgsturnier,Bad Godesberg,2018-0073-04
2018-0073-07,18.03.2018,52. Siebengebirgsturnier,Bad Godesberg,2018-0073-07
2018-0073-08,18.03.2018,52. Siebengebirgsturnier,Bad Godesberg,2018-0073-08
2018-03-18-Bad_Godesberg,2018-03-18,52. Siebengebirgsturnier,Bad Godesberg,2018-03-18-Bad_Godesberg
2018-04-15-Bad_Godesberg,2018-04-15,1. Spieltag der 3. Bundesliga Nord Staffel 1,Bad Godesberg,2018-04-15-Bad_Godesberg
2018-04-15-Bensheim,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Bensheim
2018-04-15-Berlin_Marienfelde,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Berlin_Marienfelde
2018-04-15-Bremen_Vahr,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Bremen_Vahr
2018-04-15-Büttgen,2018-04-15,1. Spieltag der 2. Bundesliga Nord,Büttgen,2018-04-15-Büttgen
2018-04-15-Gebhardshagen,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Gebhardshagen
2018-04-15-Gevelsberg,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Gevelsberg
2018-04-15-Göttingen_Grone,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Göttingen_Grone
2018-04-15-Halver_Halle,2018-04-15,NBV Verbandsliga 2018,Halver,2018-04-15-Halver_Halle
2018-04-15-Ilvesheim,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Ilvesheim
2018-04-15-Ladenburg,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Ladenburg
2018-04-15-Ludwigshafen,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Ludwigshafen
2018-04-15-Mannheim_Sandhofen,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Mannheim_Sandhofen
2018-04-15-Neheim_Hüsten,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Neheim_Hüsten
2018-04-15-Neutraubling,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Neutraubling
2018-04-15-Olching,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Olching
2018-04-15-Salzgitter,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Salzgitter
2018-04-15-Wallenhorst_Rulle,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Wallenhorst_Rulle
2018-04-15-Weinheim,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Weinheim
2018-04-15-Würzburg_Löwenbrücke,2018-04-15,1. Spieltag der 1. Bundesliga Nord,Bremen,2018-04-15-Würzburg_Löwenbrücke
